,Tweet,Negative,Neutral,Positive
0,"""Tesla will have over 1 million robotaxis on the road next year""
-Elon Musk, 22 Apr 2019

Days elapsed: 1,139
Days late: 520 👽

Robotaxis on the road: 0 (0% of target)

Robotaxis missing: &gt;1,000,000

🤖🚖

#Tesla $tsla $tslaq",0.206221,0.6082975,0.18548137
1,"#Bitcoin (#BTC), #Ethereum (#ETH), #Tesla (#TSLA) are the advancing technology leaders/stalwarts - and I believe #Saitama, with its long list of quality utilities, will soon be part of the same premium list of assets.

Greater risks may be to not partially allocate in portfolios. http",0.027963594,0.40765855,0.5643779
2,"#Lithium prices went first through the roofs of the empty warehouses in China and after that went Space X Vertical to the new all-time high of USD$78,300 per T of LCE spot price. http #TNRGold🔋 $TNR.v #Royalties #MarianaLithium #Ganfeng $GNENF #Tesla http",0.03367378,0.79465747,0.1716687
3,"#Tesla #HauntedTesla 
You've heard of phantom brakes. Here's a real ghost/spirit hunter. Well here's one with a ""spirit box"" seeing something on his Tesla computer screen...this gets spooky- his wife doesn't appear on the screen, but something did

https://t.co/nWKm9LQTJu",0.39434898,0.5157179,0.089933194
4,#Tesla @user @user NEEDS TO BE IN #FormulaE!!! http,0.057872906,0.5742698,0.36785728
5,"#Tesla CEO @user said in an email to company executives seen by @user that he had a ""very bad feeling"" about the economy and should cut about 10% of jobs at the company.

#XEC #eCash #eCashArmy #crypto #Bitcoin http",0.67520475,0.29865667,0.026138568
6,"#Tesla Inc. may have a functioning humanoid robot up and running within months, Chief Executive Officer #ElonMusk said on Twitter, as he postponed the electric carmaker's second AI Day until Sept. 30 for that reason. http",0.010065703,0.45167816,0.53825617
7,"#Tesla Just Scored a Record Order From #Hertz for 100,000 EVs. (Iteresting Engineering) #EV #AutoIndustry #AutomobileIndustry http",0.0036607492,0.2327131,0.763626
8,"#Tesla's share price plunged 8.5% in the wake of Musk's directive on friday. It fell to $708 in afternoon trading, down from $775 at its previous closing. 🫣  There are approximately 5,000 vacancies on LinkedIn for @user at the moment http Go figure http",0.62192404,0.33421957,0.04385637
9,"$TSLA #Tesla 

Tesla Cars For Every American
Tesla Battery Packs Powering Your Homes
Tesla Tunnels Making Your Commute Faster
Tesla Space Travel
Tesla Supply Chain Deliveries",0.006638763,0.22058147,0.7727797
10,"$TSLA winnings of initial #BTC investment🙌

$-201884400 (-14.95 %) (Realized: 272 M)
(Estimating an average buy price of $35000/BTC with now 38,700 BTC holdings $BTCUSD)
#Tesla #Bitcoin #crypto",0.02713954,0.7990945,0.17376597
11,"...ELECTRIC Cars are GOING FORWARD...
#Tesla #Autos #Cars #Competition #Musk #Science #Russia #Ukraine 

https://t.co/Fk87gGUK3F",0.005344937,0.24033098,0.75432414
12,"...IT is HAPPENING !!!...
...WE Don't WANT Your HORSE and BUGGY GRANDMA !....
#Tesla #Cars #Autos #Science #Future #Russia #Ukraine 

https://t.co/SHpvbKBEI0",0.654868,0.2853434,0.059788696
13,"...It's ALL about COMPETITION....
#Tesla #Cars #Autos #Science #Money #Russia #Ukraine 

https://t.co/YH41cLSBj4",0.076576345,0.61198294,0.3114407
14,"...Let's RECALL some HISTORY....
#Tesla #Cars #Autos #Science #Russia #Ukraine 

https://t.co/U9251DZGvZ",0.09049347,0.6887598,0.22074667
15,.@teslasolar and #Powerwall install in two days! Can’t wait to charge my car with sun juice! #Tesla #SustainableEnergy @user http,0.0017005972,0.019239584,0.9790599
16,"12/14/21 5:34am- Tesla will make some merch buyable with doge &amp; see how it goes 

1/14/22 1:18am - tesla #merch buyable with dogecoin

5/27/22 11:27am - #tesla merch can be bought with doge, soon spaceX merch too

Prediction tweet 
6/27/22 4:20pm #SpaceX buyable with #dogecoin",0.010537798,0.7466657,0.24279635
17,@user Hope we all enjoy it since we are paying for it. @user contract is with NASA. @user never saluted the work of #Tesla when he did others. He turned a lifetime Dem voter into someone who won’t tow the Dem line. Difference is Elon doesn’t have to take it the way MAGAs have to,0.20751488,0.44866237,0.34382266
18,"@user #ElonMusk will #Fire #TESLA employees
who do not return to office.

meanwhile,..

#Musk wants to #FIRE 10% of #Tesla work force.
(apparently with no relation to previous threat)

@Lawrence @user @user @user @user",0.47607172,0.4714004,0.05252786
19,@user So it’s slower than a #Tesla #Model3?  Lol $TSLA,0.2185479,0.56178683,0.21966524
20,"@user @user We get it Elon Musk helped you get off the streets wanh!  

Joe Biden @user was NOT wrong. Elon is like an abusive spouse. He wants attn for feeling snubbed &amp; will publicly insult you when he doesn't get it. He even declared he's a Republican he was so furious! Focus on #Tesla http",0.5279773,0.36220044,0.10982236
21,"@user If we can spend $40 billion in foreign aid why can’t we build water pipelines from the Mississippi to the dry areas (Colorado, Rio Grande, Mo rivers)?  Pipeline $9 billion.
#BidenIsAFailure 
#WearOrange
#fridaymorning 
#FursuitFriday 
#mclovin 
#Meghan 
#Tesla 
#OnSale 
#390k",0.22624402,0.6662414,0.10751458
22,"@user @user @user You should see what my DM’s look like, full of cult members trying to recruit and some of the weirdest threats I’ve ever received for thinking an EV company is shady. Explain this to me, why such deep love for tesla to go this far?? Cult you say?? 😂😂🤡🤡

$TSLA $TSLAQ #Tesla",0.63123053,0.29010665,0.0786628
23,"@user @user Great 👍
We believe that there is great competition between various international companies in the near future ... Therefore, we believe, to maintain the price of stocks.. etc, for #Tesla or any company that needs competitive advantages in several factors...etc
Good luck
#LilyHTS",0.0073752315,0.09361534,0.8990094
24,@user There’s only one and it’s a Tesla #Tesla,0.01760815,0.3936102,0.5887816
25,@user TiFi will be used not only for Tesla but also for Spacex. @user #Tesla #SpaceX @user #Binance #ElonMusk,0.0055167703,0.4877534,0.50673
26,@user accidentally advertised for Tesla while bashing @user Always go with a #Tesla for road trips. Tesla battery range &amp; Supercharging is the absolute gold standard for availability and ease of use. @user @user http,0.04240901,0.20576133,0.7518296
27,"@user CLAIM UP TO $10,000 in the ongoing DOJOCOIN PRESALE. 

Visit: http Free 600 DOJO($600) and DOJO NFT worth 3 BNB

Use Trust wallet or Metamask

Twitter: @user #elonmusk and #tesla #PRESALE #NFT

#DOJO #Airdrops #BNB #lunaterra #Terra_Luna",0.021604212,0.8371157,0.14128011
28,"@user CLAIM UP TO $10,000 in the ongoing DOJOCOIN PRESALE. 

Visit: http Free 600 DOJO($600) and DOJO NFT worth 3 BNB

Use Trust wallet or Metamask

Twitter: @user #elonmusk and #tesla #PRESALE #NFT

#DOJO #Airdrops #BNB #lunaterra #Terra_Luna",0.021604212,0.8371157,0.14128011
29,"@user  This article reminds me of the rumors about brake failure not long ago which later proved to be malicious competition among peers. Their slander stems from their fear that you the Galaxy Hero will make them have no way to go
#Tesla #galaxyheroes
https://t.co/GJ1VgfCip7",0.7588797,0.22524233,0.015877975
30,"@user  Your support for China also comes from China's support for electric vehicles. At present, no country can promote electric vehicles more vigorously than China. 

#Tesla #SpaceX #GalaxyHeroes #Starlink 
https://t.co/jinFE5Keb9",0.011871074,0.21322912,0.7748997
31,"@user @user Elon something to cheer your mood. I hope it helps, your reaction would be awesome for the children
The cutest Musk on the internet!
The paintings made by 6-9 yr old, they simply adore you @user 
#ElonMusk #SpaceX #Tesla #Mars http",0.001423312,0.017292395,0.9812843
32,"@user @user It's more about the girth than length!!
See the passion in his eyes!! He will ensure that the galaxy heroes go to Mars soon!!

@elonmusk @user 
#Tesla #SpaceX #Mars #Starship 

https://t.co/XvX5Vtbolb",0.004687985,0.115713365,0.8795985
33,@user @user They hate your guts. What does electric cars do again? Ok never mind. #Tesla = Zero emissions = cleaner energy = Green Air.,0.56782305,0.3262554,0.10592149
34,"@user @user 44% of Republicans and Republican-leaning independents say they personally own a gun, compared with 20% of Democrats and Democratic leaners.

This is quite interesting @user 

#GalaxyHeroes don't need guns!!

#Tesla #Republicans #Democrats
#GunControlNow http",0.1029128,0.3944923,0.5025949
35,"@user CLAIM UP TO $10,000 in the ongoing DOJOCOIN PRESALE. 

Visit: http Free 600 DOJO($600) and DOJO NFT worth 3 BNB

Use Trust wallet or Metamask

Twitter: @user #elonmusk and #tesla #PRESALE #NFT

#DOJO #Airdrops #BNB #lunaterra #Terra_Luna",0.021604212,0.8371157,0.14128011
36,"@user CLAIM UP TO $10,000 in the ongoing DOJOCOIN PRESALE. 

Visit: http Free 600 DOJO($600) and DOJO NFT worth 3 BNB

Use Trust wallet or Metamask

Twitter: @user #elonmusk and #tesla #PRESALE #NFT

#DOJO #Airdrops #BNB #lunaterra #Terra_Luna",0.021604212,0.8371157,0.14128011
37,"@user even most of your supporters would agree on the same point, including me. The valuation is just thrown out like anything, it's just due to positive market sentiments and your PR strategy, and it's a big bubble and when it bursts...
@Tesla #ElonMusk #Tesla #StockMarket http",0.20365761,0.53190684,0.26443556
38,"@user has earlier sent to #Ukraine the @user Powerwall, which became vital in ensuring smooth operation of the dispensaries in #Borodyanka and #Irpin, #Kyiv Region.

Photo: @user #ArmUkraineNow #Ukraine #Tesla #Powerwall #DATTALION http",0.0166868,0.6947057,0.28860742
39,@user is a great example of someone who is very successful but not a great leader. #Tesla #Leadership,0.41432643,0.40214017,0.18353337
40,"@user of #SpaceX gives details on Falcon 9 launch vehicle and Dragon manned spacecraft at Mars Society Conference 2006.

#GalaxyHeroes to #Mars #Tesla #Starship http",0.012643082,0.8207403,0.16661657
41,"@user @user CLAIM UP TO $10,000 in the ongoing DOJOCOIN PRESALE. 

Visit: http Free 600 DOJO($600) and DOJO NFT worth 3 BNB

Use Trust wallet or Metamask

Twitter: @user #elonmusk and #tesla #PRESALE #NFT

#DOJO #Airdrops #BNB #lunaterra #Terra_Luna",0.020689767,0.81510454,0.16420573
42,"@user CLAIM UP TO $10,000 in the ongoing DOJOCOIN PRESALE. 

Visit: http Free 600 DOJO($600) and DOJO NFT worth 3 BNB

Use Trust wallet or Metamask

Twitter: @user #elonmusk and #tesla #PRESALE #NFT

#DOJO #Airdrops #BNB #lunaterra #Terra_Luna",0.021604212,0.8371157,0.14128011
43,"@user @user Seattle values streaming to your town through Starbucks coffee from the riot HQ of tearing down business, taking away opportunity, killing #jobs, and defecating on the sidewalk. 

Perfect for Austin’s rotting core. 

#txlege #ethics #Tesla @user #Dell",0.765865,0.20117587,0.032959033
44,@user Big deal. His email to the employees that said “no more remote work” will probably easily result in a 10-15% reduction. He’s just trying to get ahead of the brain-brain headline Tesla is about to experience. #Tesla #ElonMusk,0.25598526,0.5106014,0.23341332
45,"@user @user CLAIM UP TO $10,000 in the ongoing DOJOCOIN PRESALE. 

Visit: http Free 600 DOJO($600) and DOJO NFT worth 3 BNB

Use Trust wallet or Metamask

Twitter: @user #elonmusk and #tesla #PRESALE #NFT

#DOJO #Airdrops #BNB #lunaterra #Terra_Luna",0.020689767,0.81510454,0.16420573
